AS17-M-0412.lev1.cub, APOLLO17/METRIC/1972-12-11T21:33:21.000, 347361.504019, 1797608.29215, 423786.195243
AS17-M-0413.lev1.cub, APOLLO17/METRIC/1972-12-11T21:33:48.000, 361943.278692, 1773626.21636, 435680.2332
AS17-M-0414.lev1.cub, APOLLO17/METRIC/1972-12-11T21:34:15.000, 403262.05725, 1761700.99074, 446614.543503
AS17-M-0415.lev1.cub, APOLLO17/METRIC/1972-12-11T21:34:43.000, 444380.064683, 1748767.8779, 457275.398268
AS17-M-0416.lev1.cub, APOLLO17/METRIC/1972-12-11T21:35:10.000, 478481.723291, 1772579.418, 482864.106401
AS17-M-0417.lev1.cub, APOLLO17/METRIC/1972-12-11T21:35:37.000, 525713.48163, 1720011.41486, 477662.741621
AS17-M-0418.lev1.cub, APOLLO17/METRIC/1972-12-11T21:36:05.000, 565972.539697, 1704110.42902, 487485.129257
AS17-M-0419.lev1.cub, APOLLO17/METRIC/1972-12-11T21:36:32.000, 605930.662672, 1687241.03193, 497043.978734
AS17-M-0420.lev1.cub, APOLLO17/METRIC/1972-12-11T21:36:59.000, 645534.188112, 1669402.84626, 506330.563468
AS17-M-0421.lev1.cub, APOLLO17/METRIC/1972-12-11T21:37:27.000, 684796.3791, 1650596.94394, 515322.324146
AS17-M-0422.lev1.cub, APOLLO17/METRIC/1972-12-11T21:37:54.000, 723670.499586, 1630834.40431, 524018.378796
AS17-M-0423.lev1.cub, APOLLO17/METRIC/1972-12-11T21:38:22.000, 762136.584431, 1610127.21086, 532431.216867
AS17-M-0424.lev1.cub, APOLLO17/METRIC/1972-12-11T21:38:49.000, 782171.018427, 1579794.15935, 541015.77033
AS17-M-0425.lev1.cub, APOLLO17/METRIC/1972-12-11T21:39:06.000, 837674.841569, 1565980.39085, 548297.607185
AS17-M-0426.lev1.cub, APOLLO17/METRIC/1972-12-11T21:39:44.000, 874814.995711, 1542502.98187, 555779.377719
AS17-M-0427.lev1.cub, APOLLO17/METRIC/1972-12-11T21:40:11.000, 911397.150687, 1518163.23535, 562936.120908
AS17-M-0428.lev1.cub, APOLLO17/METRIC/1972-12-11T21:40:39.000, 947456.656267, 1492952.57128, 569764.061844
AS17-M-0429.lev1.cub, APOLLO17/METRIC/1972-12-11T21:41:06.000, 982915.484519, 1466901.53599, 576274.071028
AS17-M-0430.lev1.cub, APOLLO17/METRIC/1972-12-11T21:41:33.000, 1017820.4998, 1440008.32941, 582403.712091
AS17-M-0431.lev1.cub, APOLLO17/METRIC/1972-12-11T21:42:01.000, 1052225.79023, 1412219.52462, 588286.617086
AS17-M-0432.lev1.cub, APOLLO17/METRIC/1972-12-11T21:42:28.000, 1085972.19544, 1383638.56417, 593794.344558
AS17-M-0433.lev1.cub, APOLLO17/METRIC/1972-12-11T21:42:56.000, 1119110.09848, 1354261.62238, 598886.748753
AS17-M-0434.lev1.cub, APOLLO17/METRIC/1972-12-11T21:43:23.000, 1151590.83532, 1324075.83629, 603770.938368
AS17-M-0435.lev1.cub, APOLLO17/METRIC/1972-12-11T21:44:20.033, 1217340.01731, 1258071.90778, 615187.693324
AS17-M-0436.lev1.cub, APOLLO17/METRIC/1972-12-11T21:44:18.000, 1215092.72137, 1260434.49975, 615111.784089
AS17-M-0437.lev1.cub, APOLLO17/METRIC/1972-12-11T21:44:45.000, 1244932.92443, 1229054.94404, 616107.05822
AS17-M-0438.lev1.cub, APOLLO17/METRIC/1972-12-11T21:45:42.245, 1305942.92002, 1159223.68072, 622821.133872
AS17-M-0439.lev1.cub, APOLLO17/METRIC/1972-12-11T21:45:40.000, 1303595.4323, 1162095.23183, 622597.41776
AS17-M-0440.lev1.cub, APOLLO17/METRIC/1972-12-11T21:46:07.000, 1331824.33039, 1127553.87146, 625286.744416
AS17-M-0441.lev1.cub, APOLLO17/METRIC/1972-12-11T21:46:35.000, 1359277.38485, 1092356.33151, 627635.539476
AS17-M-0442.lev1.cub, APOLLO17/METRIC/1972-12-11T21:47:02.000, 1385914.08603, 1056550.99422, 629524.388342
AS17-M-0443.lev1.cub, APOLLO17/METRIC/1972-12-11T21:47:30.000, 1411735.82774, 1020154.61892, 631202.55738
AS17-M-0444.lev1.cub, APOLLO17/METRIC/1972-12-11T21:47:57.000, 1436764.43038, 983103.998116, 632442.055641
AS17-M-0445.lev1.cub, APOLLO17/METRIC/1972-12-11T21:48:25.000, 1460945.983, 945496.040086, 633316.077636
AS17-M-0446.lev1.cub, APOLLO17/METRIC/1972-12-11T21:48:52.000, 1465084.92848, 949075.04101, 653280.76855
AS17-M-0447.lev1.cub, APOLLO17/METRIC/1972-12-11T21:49:09.000, 1506703.00511, 868702.231288, 633960.43246
AS17-M-0448.lev1.cub, APOLLO17/METRIC/1972-12-11T21:49:47.000, 1528376.35426, 829332.795332, 633724.82746
AS17-M-0449.lev1.cub, APOLLO17/METRIC/1972-12-11T21:50:14.000, 1549055.52061, 789652.964827, 633118.601038
AS17-M-0450.lev1.cub, APOLLO17/METRIC/1972-12-11T21:50:42.000, 1568823.01381, 749502.485161, 632149.517313
AS17-M-0451.lev1.cub, APOLLO17/METRIC/1972-12-11T21:51:09.000, 1587735.52391, 708808.48925, 630805.767611
AS17-M-0452.lev1.cub, APOLLO17/METRIC/1972-12-11T21:51:37.000, 1605649.87644, 667799.263476, 629097.316418
AS17-M-0453.lev1.cub, APOLLO17/METRIC/1972-12-11T21:52:04.000, 1622627.56735, 626417.576645, 627029.105581
AS17-M-0454.lev1.cub, APOLLO17/METRIC/1972-12-11T21:52:32.000, 1638801.44143, 584244.910762, 624553.331552
AS17-M-0455.lev1.cub, APOLLO17/METRIC/1972-12-11T21:52:59.000, 1653741.99957, 542481.247242, 621775.260785
AS17-M-0456.lev1.cub, APOLLO17/METRIC/1972-12-11T21:53:27.000, 1667906.88323, 499821.400995, 618587.995323
AS17-M-0457.lev1.cub, APOLLO17/METRIC/1972-12-11T21:53:54.000, 1681053.58996, 456908.9915, 614960.798783
AS17-M-0472.lev1.cub, APOLLO17/METRIC/1972-12-11T22:56:15.323, -1758684.38706, -109749.533298, -579162.541019
AS17-M-0473.lev1.cub, APOLLO17/METRIC/1972-12-11T22:56:13.000, -1758278.57567, -113496.587355, -579695.67349
AS17-M-0474.lev1.cub, APOLLO17/METRIC/1972-12-11T22:56:38.000, -1762640.32959, -73170.5024329, -573957.08378
AS17-M-0477.lev1.cub, APOLLO17/METRIC/1972-12-11T22:57:54.000, -1771688.58965, 50404.6864089, -553893.656454
AS17-M-0479.lev1.cub, APOLLO17/METRIC/1972-12-11T22:59:11.394, -1769656.16827, 171118.714366, -528845.533488
AS17-M-0480.lev1.cub, APOLLO17/METRIC/1972-12-11T22:59:09.000, -1769727.20361, 167111.927552, -529136.291884
AS17-M-0481.lev1.cub, APOLLO17/METRIC/1972-12-11T22:59:34.000, -1768983.14358, 208959.515228, -526115.200231
AS17-M-0482.lev1.cub, APOLLO17/METRIC/1972-12-11T22:59:59.000, -1766432.05939, 249019.791484, -518229.534017
AS17-M-0483.lev1.cub, APOLLO17/METRIC/1972-12-11T23:00:25.000, -1763020.36468, 288973.782233, -510089.646755
AS17-M-0484.lev1.cub, APOLLO17/METRIC/1972-12-11T23:00:50.000, -1758752.69515, 328769.190679, -501711.993155
AS17-M-0485.lev1.cub, APOLLO17/METRIC/1972-12-11T23:01:15.000, -1753620.96425, 368399.469391, -493037.222488
AS17-M-0486.lev1.cub, APOLLO17/METRIC/1972-12-11T23:01:40.000, -1747635.88236, 407858.695795, -484141.266373
AS17-M-0487.lev1.cub, APOLLO17/METRIC/1972-12-11T23:02:05.000, -1741374.38021, 448185.835418, -477875.90749
AS17-M-0488.lev1.cub, APOLLO17/METRIC/1972-12-11T23:02:57.828, -1723930.75484, 527902.999343, -455503.216911
AS17-M-0489.lev1.cub, APOLLO17/METRIC/1972-12-11T23:02:56.000, -1724613.58621, 525087.394779, -456216.943621
AS17-M-0490.lev1.cub, APOLLO17/METRIC/1972-12-11T23:03:21.000, -1715269.14794, 563595.966129, -446458.613711
AS17-M-0491.lev1.cub, APOLLO17/METRIC/1972-12-11T23:03:46.000, -1705083.1051, 601863.719585, -436470.247652
AS17-M-0492.lev1.cub, APOLLO17/METRIC/1972-12-11T23:04:11.000, -1722368.38905, 629693.594928, -424327.888837
AS17-M-0493.lev1.cub, APOLLO17/METRIC/1972-12-11T23:04:36.000, -1682242.70591, 677562.671476, -415844.116896
AS17-M-0494.lev1.cub, APOLLO17/METRIC/1972-12-11T23:05:01.000, -1669569.17058, 714913.856656, -405250.829837
AS17-M-0495.lev1.cub, APOLLO17/METRIC/1972-12-11T23:05:26.000, -1656110.5365, 751912.153152, -394446.462984
AS17-M-0496.lev1.cub, APOLLO17/METRIC/1972-12-11T23:05:52.000, -1641837.56131, 788568.15633, -383444.990629
AS17-M-0497.lev1.cub, APOLLO17/METRIC/1972-12-11T23:06:17.000, -1626762.8023, 824797.393773, -372196.87388
AS17-M-0498.lev1.cub, APOLLO17/METRIC/1972-12-11T23:07:09.389, -1565392.12457, 870487.235688, -344638.490277
AS17-M-0499.lev1.cub, APOLLO17/METRIC/1972-12-11T23:07:34.537, -1535926.48241, 892411.538236, -331409.585153
AS17-M-0500.lev1.cub, APOLLO17/METRIC/1972-12-11T23:07:59.709, -1506429.78625, 914352.718857, -318168.069748
AS17-M-0501.lev1.cub, APOLLO17/METRIC/1972-12-11T23:08:24.882, -1476928.98369, 936290.720197, -304926.044827
AS17-M-0502.lev1.cub, APOLLO17/METRIC/1972-12-11T23:08:50.055, -1447425.2558, 958224.665141, -291684.03827
AS17-M-0503.lev1.cub, APOLLO17/METRIC/1972-12-11T23:09:15.228, -1417918.60138, 980154.551252, -278442.051957
AS17-M-0535.lev1.cub, APOLLO17/METRIC/1972-12-11T23:22:40.211, -472846.140421, 1679282.38406, 144989.162034
AS17-M-0536.lev1.cub, APOLLO17/METRIC/1972-12-11T23:23:05.367, -443266.033641, 1701063.72997, 158220.704074
AS17-M-0537.lev1.cub, APOLLO17/METRIC/1972-12-11T23:23:30.523, -413683.142992, 1722841.08785, 171452.200972
AS17-M-0538.lev1.cub, APOLLO17/METRIC/1972-12-11T23:23:55.703, -384069.239646, 1744635.23299, 184696.277637
AS17-M-0539.lev1.cub, APOLLO17/METRIC/1972-12-11T23:24:20.860, -354479.591314, 1766405.49092, 197928.21482
AS17-M-0540.lev1.cub, APOLLO17/METRIC/1972-12-11T23:24:46.040, -324860.100563, 1788191.67032, 211172.208894
AS17-M-0541.lev1.cub, APOLLO17/METRIC/1972-12-11T23:25:11.196, -295266.042147, 1809953.1125, 224403.54082
AS17-M-0545.lev1.cub, APOLLO17/METRIC/1972-12-11T23:26:24.000, -191206.378557, 1835639.96486, 262009.457374
AS17-M-0546.lev1.cub, APOLLO17/METRIC/1972-12-11T23:26:50.000, -152445.121513, 1837300.48321, 274634.03194
AS17-M-0547.lev1.cub, APOLLO17/METRIC/1972-12-11T23:27:15.000, -113612.698463, 1838066.92819, 287117.434167
AS17-M-0548.lev1.cub, APOLLO17/METRIC/1972-12-11T23:27:40.000, -74728.9953365, 1837948.24071, 299468.313185
AS17-M-0549.lev1.cub, APOLLO17/METRIC/1972-12-11T23:28:05.000, -35801.7047349, 1836935.24654, 311673.705307
AS17-M-0550.lev1.cub, APOLLO17/METRIC/1972-12-11T23:28:30.000, 3167.06570847, 1835032.89869, 323746.707492
AS17-M-0551.lev1.cub, APOLLO17/METRIC/1972-12-11T23:28:56.000, 42167.7749754, 1832247.17629, 335660.082235
AS17-M-0552.lev1.cub, APOLLO17/METRIC/1972-12-11T23:29:01.000, 81000.4925516, 1828582.07465, 347410.794442
AS17-M-0553.lev1.cub, APOLLO17/METRIC/1972-12-11T23:30:13.503, 162784.249945, 1817934.00898, 371530.259969
AS17-M-0554.lev1.cub, APOLLO17/METRIC/1972-12-11T23:30:11.000, 158906.360952, 1818566.06193, 370406.374025
AS17-M-0555.lev1.cub, APOLLO17/METRIC/1972-12-11T23:30:36.000, 197662.81214, 1812244.70056, 381638.501882
AS17-M-0556.lev1.cub, APOLLO17/METRIC/1972-12-11T23:31:02.000, 236378.222671, 1805033.31364, 392702.940665
AS17-M-0557.lev1.cub, APOLLO17/METRIC/1972-12-11T23:31:54.371, 309771.885945, 1788796.31625, 413203.706538
AS17-M-0558.lev1.cub, APOLLO17/METRIC/1972-12-11T23:31:57.000, 313456.052568, 1787980.68383, 414232.821571
AS17-M-0559.lev1.cub, APOLLO17/METRIC/1972-12-11T23:32:17.000, 351718.943164, 1778165.6277, 424660.151993
AS17-M-0560.lev1.cub, APOLLO17/METRIC/1972-12-11T23:32:43.000, 389891.637397, 1767453.87987, 434978.568985
AS17-M-0561.lev1.cub, APOLLO17/METRIC/1972-12-11T23:33:08.000, 427753.68514, 1756039.50606, 444639.091295
AS17-M-0562.lev1.cub, APOLLO17/METRIC/1972-12-11T23:33:33.000, 465591.01431, 1743488.40313, 454869.475759
AS17-M-0563.lev1.cub, APOLLO17/METRIC/1972-12-11T23:33:56.000, 503025.309101, 1730265.40025, 464471.812969
AS17-M-0564.lev1.cub, APOLLO17/METRIC/1972-12-11T23:34:23.000, 540291.116925, 1716160.01872, 473873.347776
AS17-M-0565.lev1.cub, APOLLO17/METRIC/1972-12-11T23:34:49.000, 577280.216557, 1701233.78959, 483033.337429
AS17-M-0566.lev1.cub, APOLLO17/METRIC/1972-12-11T23:35:14.000, 614187.998675, 1685161.89831, 492736.845238
AS17-M-0567.lev1.cub, APOLLO17/METRIC/1972-12-11T23:35:39.000, 650435.064083, 1668877.41816, 500659.865218
AS17-M-0568.lev1.cub, APOLLO17/METRIC/1972-12-11T23:36:04.000, 686564.547741, 1651482.03419, 509060.698971
AS17-M-0569.lev1.cub, APOLLO17/METRIC/1972-12-11T23:36:30.000, 722330.914216, 1633262.58006, 517305.477965
AS17-M-0570.lev1.cub, APOLLO17/METRIC/1972-12-11T23:37:22.344, 796126.125321, 1592497.6563, 533646.663962
AS17-M-0571.lev1.cub, APOLLO17/METRIC/1972-12-11T23:37:20.000, 792873.883385, 1594427.91752, 532945.407153
AS17-M-0572.lev1.cub, APOLLO17/METRIC/1972-12-11T23:37:45.000, 827558.077405, 1573835.82156, 540423.859154
AS17-M-0573.lev1.cub, APOLLO17/METRIC/1972-12-11T23:38:11.000, 861835.855236, 1552478.81657, 547602.944761
AS17-M-0574.lev1.cub, APOLLO17/METRIC/1972-12-11T23:38:36.000, 895732.710849, 1530336.54993, 554520.186151
AS17-M-0575.lev1.cub, APOLLO17/METRIC/1972-12-11T23:39:01.000, 929200.465306, 1507426.60579, 561183.192542
AS17-M-0576.lev1.cub, APOLLO17/METRIC/1972-12-11T23:39:06.000, 962051.529559, 1483890.04705, 567549.396785
AS17-M-0577.lev1.cub, APOLLO17/METRIC/1972-12-11T23:39:57.000, 994717.868565, 1459428.42796, 573647.18426
AS17-M-0578.lev1.cub, APOLLO17/METRIC/1972-12-11T23:40:17.000, 1026693.98869, 1434396.63625, 579435.883325
AS17-M-0579.lev1.cub, APOLLO17/METRIC/1972-12-11T23:40:42.000, 1058179.26825, 1408647.26913, 584917.476638
AS17-M-0580.lev1.cub, APOLLO17/METRIC/1972-12-11T23:41:07.000, 1089149.49323, 1382194.09484, 590162.321799
AS17-M-0581.lev1.cub, APOLLO17/METRIC/1972-12-11T23:41:33.000, 1119652.79546, 1354989.95409, 595200.775424
AS17-M-0582.lev1.cub, APOLLO17/METRIC/1972-12-11T23:41:58.000, 1149574.09518, 1327166.32534, 599840.100666
AS17-M-0583.lev1.cub, APOLLO17/METRIC/1972-12-11T23:42:23.000, 1178915.88896, 1298686.42501, 604252.939618
AS17-M-0584.lev1.cub, APOLLO17/METRIC/1972-12-11T23:42:48.000, 1207699.98107, 1269544.48293, 608345.680048
AS17-M-0585.lev1.cub, APOLLO17/METRIC/1972-12-11T23:43:14.000, 1235844.90395, 1239825.04442, 612103.084072
AS17-M-0586.lev1.cub, APOLLO17/METRIC/1972-12-11T23:43:36.000, 1263420.97142, 1209453.34562, 615580.877258
AS17-M-0587.lev1.cub, APOLLO17/METRIC/1972-12-11T23:44:04.000, 1290374.49168, 1178466.68936, 618760.74109
AS17-M-0588.lev1.cub, APOLLO17/METRIC/1972-12-11T23:44:30.000, 1316657.42244, 1146957.47217, 621624.454533
AS17-M-0589.lev1.cub, APOLLO17/METRIC/1972-12-11T23:44:55.000, 1342303.67469, 1114836.4315, 624200.509696
AS17-M-0590.lev1.cub, APOLLO17/METRIC/1972-12-11T23:45:20.000, 1367234.94935, 1082222.56259, 626377.226945
AS17-M-0591.lev1.cub, APOLLO17/METRIC/1972-12-11T23:45:45.000, 1355287.7332, 1032264.32192, 629442.57122
AS17-M-0592.lev1.cub, APOLLO17/METRIC/1972-12-11T23:46:11.000, 1415234.2763, 1015199.99371, 630043.357548
AS17-M-0593.lev1.cub, APOLLO17/METRIC/1972-12-11T23:46:36.000, 1438038.40621, 981212.181003, 630665.502086
AS17-M-0594.lev1.cub, APOLLO17/METRIC/1972-12-11T23:47:01.000, 1460393.68583, 946220.781223, 632402.65174
AS17-M-0595.lev1.cub, APOLLO17/METRIC/1972-12-11T23:47:27.000, 1481849.56958, 911076.292127, 633102.863165
AS17-M-0596.lev1.cub, APOLLO17/METRIC/1972-12-11T23:47:52.000, 1502605.10861, 875408.810291, 633473.245066
AS17-M-0597.lev1.cub, APOLLO17/METRIC/1972-12-11T23:48:17.000, 1522609.22035, 839311.74098, 633583.29233
AS17-M-0598.lev1.cub, APOLLO17/METRIC/1972-12-11T23:48:42.000, 1541900.83965, 802719.44721, 633356.997917
AS17-M-0599.lev1.cub, APOLLO17/METRIC/1972-12-11T23:49:08.000, 1560389.17864, 765782.825567, 632805.84599
AS17-M-0600.lev1.cub, APOLLO17/METRIC/1972-12-11T23:49:33.000, 1578100.86692, 728468.133231, 631950.831253
AS17-M-0601.lev1.cub, APOLLO17/METRIC/1972-12-11T23:49:59.000, 1595117.39837, 690572.735641, 630769.502505
AS17-M-0602.lev1.cub, APOLLO17/METRIC/1972-12-11T23:50:24.000, 1611135.18677, 652784.011143, 629281.922955
AS17-M-0603.lev1.cub, APOLLO17/METRIC/1972-12-11T23:50:49.000, 1626506.24873, 614285.448066, 627472.867351
AS17-M-0604.lev1.cub, APOLLO17/METRIC/1972-12-11T23:51:14.000, 1640977.56644, 575702.320179, 625366.107139
AS17-M-0605.lev1.cub, APOLLO17/METRIC/1972-12-11T23:51:40.000, 1654864.21258, 536174.413769, 622904.504244
AS17-M-0606.lev1.cub, APOLLO17/METRIC/1972-12-11T23:52:05.000, 1667682.29905, 497004.975554, 620168.613156
AS17-M-0607.lev1.cub, APOLLO17/METRIC/1972-12-11T23:52:31.000, 1679670.98516, 457594.724749, 617118.669964
AS17-M-0609.lev1.cub, APOLLO17/METRIC/1972-12-11T23:53:21.000, 1701124.89242, 378117.060634, 610118.870381
AS17-M-0610.lev1.cub, APOLLO17/METRIC/1972-12-11T23:53:46.000, 1710576.68056, 338076.921267, 606162.234982
AS17-M-0668.lev1.cub, APOLLO17/METRIC/1972-12-12T16:42:54.179, -1649207.98235, -516828.581175, -766062.24864
AS17-M-0670.lev1.cub, APOLLO17/METRIC/1972-12-12T16:43:17.000, -1746432.93802, -135735.166019, -612047.313672
AS17-M-0671.lev1.cub, APOLLO17/METRIC/1972-12-12T16:43:42.000, -1750785.65349, -94755.8866821, -608307.061567
AS17-M-0672.lev1.cub, APOLLO17/METRIC/1972-12-12T16:44:34.635, -1756974.41733, -9579.37734844, -599636.876518
AS17-M-0673.lev1.cub, APOLLO17/METRIC/1972-12-12T16:44:32.000, -1756792.35631, -13839.1059312, -600112.577275
AS17-M-0674.lev1.cub, APOLLO17/METRIC/1972-12-12T16:44:57.000, -1758514.5689, 26575.7824591, -595598.398488
AS17-M-0675.lev1.cub, APOLLO17/METRIC/1972-12-12T16:45:23.000, -1759387.5765, 67166.3343618, -590761.3779
AS17-M-0676.lev1.cub, APOLLO17/METRIC/1972-12-12T16:45:46.000, -1759353.71593, 107539.850697, -585281.255639
AS17-M-0677.lev1.cub, APOLLO17/METRIC/1972-12-12T16:46:13.000, -1758572.99019, 148139.798383, -580286.19153
AS17-M-0678.lev1.cub, APOLLO17/METRIC/1972-12-12T16:46:38.000, -1756887.64098, 188464.753537, -574585.868734
AS17-M-0679.lev1.cub, APOLLO17/METRIC/1972-12-12T16:47:03.000, -1754342.34002, 228837.717062, -568635.042575
AS17-M-0680.lev1.cub, APOLLO17/METRIC/1972-12-12T16:47:55.420, -1746212.35669, 312925.002938, -555256.907123
AS17-M-0681.lev1.cub, APOLLO17/METRIC/1972-12-12T16:47:53.000, -1746704.45913, 309056.049255, -555910.01761
AS17-M-0682.lev1.cub, APOLLO17/METRIC/1972-12-12T16:48:18.000, -1741615.39282, 349023.926868, -549162.107513
AS17-M-0683.lev1.cub, APOLLO17/METRIC/1972-12-12T16:48:43.000, -1735675.29563, 388813.042711, -542090.274922
AS17-M-0684.lev1.cub, APOLLO17/METRIC/1972-12-12T16:49:09.000, -1728887.36582, 428434.753894, -534788.996027
AS17-M-0685.lev1.cub, APOLLO17/METRIC/1972-12-12T16:49:34.000, -1721263.61736, 467840.648851, -527228.97438
AS17-M-0686.lev1.cub, APOLLO17/METRIC/1972-12-12T16:49:59.000, -1712813.58385, 507038.870193, -519396.642223
AS17-M-0687.lev1.cub, APOLLO17/METRIC/1972-12-12T16:50:24.000, -1703522.59643, 545931.955275, -511343.879842
AS17-M-0688.lev1.cub, APOLLO17/METRIC/1972-12-12T16:50:49.000, -1693411.8172, 584527.875418, -502999.384878
AS17-M-0689.lev1.cub, APOLLO17/METRIC/1972-12-12T16:51:14.000, -1682487.81368, 622913.931173, -494490.02264
AS17-M-0690.lev1.cub, APOLLO17/METRIC/1972-12-12T16:52:06.807, -1656326.63576, 701581.380615, -475668.512745
AS17-M-0691.lev1.cub, APOLLO17/METRIC/1972-12-12T16:52:31.944, -1643729.47856, 739017.116235, -466666.404524
AS17-M-0692.lev1.cub, APOLLO17/METRIC/1972-12-12T16:52:30.000, -1644829.36731, 736129.794513, -467401.994584
AS17-M-0693.lev1.cub, APOLLO17/METRIC/1972-12-12T16:52:55.000, -1630677.27622, 773259.752263, -457940.621246
AS17-M-0694.lev1.cub, APOLLO17/METRIC/1972-12-12T16:53:20.000, -1615736.83296, 809935.847883, -448234.918407
AS17-M-0695.lev1.cub, APOLLO17/METRIC/1972-12-12T16:54:12.568, -1536438.81967, 898081.974191, -428114.70269
AS17-M-0696.lev1.cub, APOLLO17/METRIC/1972-12-12T16:54:10.000, -1535276.89366, 895323.631128, -429440.568087
AS17-M-0697.lev1.cub, APOLLO17/METRIC/1972-12-12T16:54:35.000, -1546696.9602, 922143.510288, -416525.503978
AS17-M-0698.lev1.cub, APOLLO17/METRIC/1972-12-12T16:55:01.000, -1548235.10397, 952605.821402, -407333.799939
AS17-M-0699.lev1.cub, APOLLO17/METRIC/1972-12-12T16:55:26.000, -1529468.8897, 987198.290371, -396598.611438
AS17-M-0700.lev1.cub, APOLLO17/METRIC/1972-12-12T16:55:51.000, -1509961.49081, 1021256.53405, -385644.27787
AS17-M-0701.lev1.cub, APOLLO17/METRIC/1972-12-12T16:56:16.000, -1489732.35043, 1054898.35905, -374573.309123
AS17-M-0702.lev1.cub, APOLLO17/METRIC/1972-12-12T16:56:41.000, -1468781.71849, 1087981.17017, -363290.929979
AS17-M-0703.lev1.cub, APOLLO17/METRIC/1972-12-12T16:57:06.000, -1427992.3497, 1106694.85737, -359995.435194
AS17-M-0704.lev1.cub, APOLLO17/METRIC/1972-12-12T16:57:31.000, -1424745.45121, 1152579.7832, -340195.502272
AS17-M-0705.lev1.cub, APOLLO17/METRIC/1972-12-12T16:57:57.000, -1402066.1322, 1185194.05766, -331155.838797
AS17-M-0706.lev1.cub, APOLLO17/METRIC/1972-12-12T16:58:22.000, -1377972.92739, 1214962.28335, -316412.008936
AS17-M-0707.lev1.cub, APOLLO17/METRIC/1972-12-12T16:58:47.000, -1353575.67624, 1245311.61708, -304339.377533
AS17-M-0708.lev1.cub, APOLLO17/METRIC/1972-12-12T16:59:12.000, -1328525.77475, 1275043.19843, -292091.912449
AS17-M-0724.lev1.cub, APOLLO17/METRIC/1972-12-12T17:06:21.739, -558724.260815, 1647246.93611, -67291.4533397
AS17-M-0725.lev1.cub, APOLLO17/METRIC/1972-12-12T17:06:46.880, -540608.316573, 1660711.96379, -53433.8787241
AS17-M-0726.lev1.cub, APOLLO17/METRIC/1972-12-12T17:07:12.022, -522489.899405, 1674175.08303, -39575.7849147
AS17-M-0727.lev1.cub, APOLLO17/METRIC/1972-12-12T17:07:37.164, -504369.723261, 1687635.76015, -25717.7228762
AS17-M-0728.lev1.cub, APOLLO17/METRIC/1972-12-12T17:08:02.306, -486247.800122, 1701093.99528, -11859.692502
AS17-M-0729.lev1.cub, APOLLO17/METRIC/1972-12-12T17:08:27.472, -468106.817525, 1714562.63418, 2011.535049
AS17-M-0730.lev1.cub, APOLLO17/METRIC/1972-12-12T17:08:52.639, -449963.357515, 1728029.36457, 15883.2826172
AS17-M-0731.lev1.cub, APOLLO17/METRIC/1972-12-12T17:09:17.781, -431836.16831, 1741480.27847, 29741.2196204
AS17-M-0732.lev1.cub, APOLLO17/METRIC/1972-12-12T17:09:42.948, -413689.199065, 1754942.12714, 43612.9057713
AS17-M-0733.lev1.cub, APOLLO17/METRIC/1972-12-12T17:10:08.091, -395557.780339, 1768388.70156, 57471.333378
AS17-M-0734.lev1.cub, APOLLO17/METRIC/1972-12-12T17:10:33.258, -377407.296512, 1781845.67357, 71342.959681
AS17-M-0735.lev1.cub, APOLLO17/METRIC/1972-12-12T17:10:58.402, -359271.650084, 1795287.9123, 85201.8794383
AS17-M-0736.lev1.cub, APOLLO17/METRIC/1972-12-12T17:11:23.571, -341116.210765, 1808741.08065, 99074.5499027
AS17-M-0737.lev1.cub, APOLLO17/METRIC/1972-12-12T17:11:48.717, -322975.612551, 1822179.52178, 112934.514844
AS17-M-0738.lev1.cub, APOLLO17/METRIC/1972-12-12T17:12:13.887, -303304.4157, 1834988.85998, 126792.473442
AS17-M-0739.lev1.cub, APOLLO17/METRIC/1972-12-12T17:12:12.000, -306177.437023, 1834620.17745, 125767.607125
AS17-M-0740.lev1.cub, APOLLO17/METRIC/1972-12-12T17:12:37.000, -268052.698143, 1839476.42719, 139344.950831
AS17-M-0741.lev1.cub, APOLLO17/METRIC/1972-12-12T17:13:29.375, -187784.956448, 1846717.30188, 167548.929685
AS17-M-0742.lev1.cub, APOLLO17/METRIC/1972-12-12T17:13:27.000, -191432.350263, 1846508.96228, 166282.238563
AS17-M-0743.lev1.cub, APOLLO17/METRIC/1972-12-12T17:13:52.000, -153038.497806, 1848696.56448, 179615.483596
AS17-M-0744.lev1.cub, APOLLO17/METRIC/1972-12-12T17:14:17.000, -114488.993642, 1849989.05389, 192895.606449
AS17-M-0745.lev1.cub, APOLLO17/METRIC/1972-12-12T17:14:43.000, -75884.9449713, 1850391.86051, 206073.955599
AS17-M-0746.lev1.cub, APOLLO17/METRIC/1972-12-12T17:15:06.000, -39186.6336315, 1849378.34321, 219209.817334
AS17-M-0747.lev1.cub, APOLLO17/METRIC/1972-12-12T17:15:33.000, 1041.08373618, 1849621.22229, 229374.122224
AS17-M-0748.lev1.cub, APOLLO17/METRIC/1972-12-12T17:15:58.000, 40102.9223109, 1846125.43314, 245270.665793
AS17-M-0749.lev1.cub, APOLLO17/METRIC/1972-12-12T17:16:23.000, 78944.5019789, 1842325.92721, 259590.814568
AS17-M-0750.lev1.cub, APOLLO17/METRIC/1972-12-12T17:17:15.886, 158743.634153, 1833604.05324, 283808.493911
